Title,Published At,Duration,View Count,Like Count,Dislike Count,Channel Title,Channel ID,Description,Tags,Category ID,Comment Count,Favorite Count
Being Nice is NOT a good thing  #charliekirk #debate #college #breakingnews,2023-10-11T16:29:47Z,PT58S,111569,7791,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For daily episodes, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

For members-only content, exclusive interviews, my column, supporter zoom calls, and MORE, become a member at members.charliekirk.com today!

🇺🇸

#CharlieKirk",charlie kirk,25,162,0
Washington War Fever + Kevin McCarthy 2.0?,2023-10-10T21:02:35Z,PT55M23S,11298,855,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For daily episodes, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

For members-only content, exclusive interviews, my column, supporter zoom calls, and MORE, become a member at members.charliekirk.com today!

🇺🇸

#CharlieKirk",charlie kirk,25,162,0
The Gayest Generation  #charliekirk #debate #college,2023-10-10T18:30:43Z,PT53S,148833,10716,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,567,0
Who thinks we should bring this back??  #charliekirk #debate,2023-10-10T15:23:16Z,PT57S,540261,39026,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,2226,0
The Israel-Palestine Hot Take That May Reveal What Really Happened,2023-10-09T21:21:22Z,PT14M32S,141114,8913,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,1680,0
"Israel, Hamas, Palestine, & Gaza  #charliekirk #breakingnews",2023-10-09T20:44:20Z,PT55S,385782,22404,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,2224,0
8 Must Know Facts About Palestine  #charliekirk #breakingnews #israel #islam,2023-10-09T19:08:28Z,PT20S,210517,18560,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,778,0
Palestinian Student Refuses to Denounce Hamas,2023-10-08T16:31:04Z,PT2M28S,90666,6339,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,1098,0
Where are all the Women?  #debate #charliekirk #breakingnews #college,2023-10-07T15:12:25Z,PT25S,1147958,54499,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,3495,0
Deplorables 2.0 + Jim Jordan's Speaker Quest + AMA,2023-10-06T21:30:03Z,PT1H11M1S,12260,948,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,259,0
Charlie Kirk Warns Against A Hyper Feminine Society  #conservative #breakingnews #college #trans,2023-10-06T17:30:03Z,PT58S,166712,16197,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,313,0
Candace Owens Strikes AGAIN  #charliekirk #debate #trans,2023-10-05T23:00:30Z,PT19S,25369115,962259,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,43501,0
Candace Owens MELTS Snowflake in Under 15 Seconds  #charliekirk #blm,2023-10-04T22:46:55Z,PT14S,17844083,745135,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,27746,0
Replacing Kevin McCarthy + House Speaker Donald Trump?,2023-10-04T21:00:34Z,PT50M3S,14320,1276,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,334,0
You want to get rich? Start here.,2023-10-02T23:25:25Z,PT1M,145582,12240,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,212,0
The Charlie Kirk Show 10/2/23: McCarthy's Last Stand? + House Fire Drill,2023-10-02T20:30:01Z,PT48M1S,8182,613,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,90,0
Sex comes at a cost. Do you agree?,2023-10-02T16:11:05Z,PT43S,128822,6623,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,226,0
White Supremacy or BLM,2023-09-27T21:44:41Z,PT32S,87984,4298,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,208,0
Philly Anarcho-Tyranny + Border Anarcho-Tyranny + Anti-Trump Tyranny,2023-09-27T21:30:03Z,PT57M34S,8063,692,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,121,0
Charlie Kirk Unpacks the Impact of RFK on the 2024 Race for President,2023-09-26T22:58:52Z,PT8M38S,12530,641,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"The Charlie Kirk Show Podcast Full Episodes: https://apple.co/2VCxGsh

🇺🇸

#CharlieKirk",charlie kirk,25,104,0
College Student DOESN'T KNOW What A Woman Is!,2023-09-26T16:30:11Z,PT45S,468511,33377,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,2612,0
Want to know who protests conservatives and hates the truth?,2023-09-25T22:44:34Z,PT28S,220276,13940,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,2323,0
Black Privilege,2023-09-25T18:17:16Z,PT25S,202007,19986,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,1366,0
Ever wonder what the first word Roseanne Barr thinks of when she hears the name “Hillary Clinton?”,2023-09-24T00:52:45Z,PT45S,3502894,149325,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,6930,0
Angry Lib Students Bark at Charlie Kirk to Shut Down Free Speech,2023-09-21T22:21:24Z,PT33S,3435820,98185,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,21738,0
"When you send your kids to colleges, you're playing Roulette with their values & their future",2023-09-19T23:12:44Z,PT25S,758714,26937,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,8295,0
Leviticus 18,2023-09-18T23:09:15Z,PT56S,177718,19531,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,886,0
The Evolution of High School...What Happened?,2023-09-15T20:25:00Z,PT1M,78398,7092,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,413,0
Haitian Immigrant Calls Out Hypocritical Liberals,2023-09-14T19:15:01Z,PT1M,134660,13574,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,252,0
THE TRUTH IS NOT NICE,2023-09-13T19:30:06Z,PT30S,386903,22227,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,679,0
Charlie Kirk SLAMS Men Competing In Women's Sports,2023-09-12T19:09:16Z,PT1M,199702,27193,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,523,0
It's Been A Slippery Slope... #charliekirk #shortsvideo,2023-09-11T23:30:07Z,PT46S,218758,17528,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,604,0
College Student Triggered Charlie Kirk Doesn't Care About His Skin Color #blm #debate #conservative,2023-09-09T18:30:55Z,PT30S,220949,8189,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,,,25,290,0
#charliekirk  #conservative  #woke  #debate #blm #breakingnews,2023-09-06T21:45:03Z,PT45S,416271,23975,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,911,0
Was Obama the first gay president?,2023-09-06T00:54:35Z,PT50S,118070,10138,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,1003,0
Based Tribal Police Destroy Climate Protesters Blockade Into Burning Man Festival,2023-09-05T19:15:01Z,PT31S,167416,7934,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,490,0
Masked Lib Can't Handle the Truth About Biden Crime Family,2023-09-05T00:03:51Z,PT58S,89066,10648,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,375,0
Charlie Kirk Crushes Racist Abortion Argument #college #leftist #blm #debate,2023-09-04T17:04:10Z,PT20S,629422,41750,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,1434,0
Local Maui Resident & Attorney Speaks Out Against the Mandatory Police Blockade #maui #fire,2023-09-03T16:49:59Z,PT58S,482909,60750,N/A,Charlie Kirk,UCfaIu2jO-fppCQV_lchCRIQ,"For more exclusive interviews, insight, and analysis like this, SUBSCRIBE to The Charlie Kirk Show TODAY: https://apple.co/2VCxGsh

And for EVEN MORE—tune in to The Charlie Kirk Show LIVE on Salem Radio Network affiliates across the country, 5 days a week from 12—3PM ET

To listen live, turn on post notifications on YouTube, check your local affiliates, or head to https://charliekirk.com
🇺🇸

#CharlieKirk",charlie kirk,25,4352,0
